Time,cPOMh,cPOMo,cMOM,cDOM,cQOM,cMBA,cMBD,cEM,nPOMh,nPOMo,nMOM,nDOM,nQOM,nMBA,nMBD,nEM
2.6530629164447373e-5,2.580859910867489e-5,0.11489870222862399,1.004088349499189,9.735674046636006e-6,1.2552577752528255e-6,0.0,0.014146076402513218,0.00016731132066788063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6473097065408126e-5,2.5878250511435762e-5,0.11489398698748265,1.0040430532733808,9.63705199096836e-6,1.193038632535712e-6,0.0,0.01413076979120452,0.00016726215462378394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.642343641521716e-5,2.594986544327351e-5,0.11488937150445441,1.003998900809002,9.537464732841232e-6,1.134946998082487e-6,0.0,0.014115272052424384,0.00016720486074871659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6381028216754254e-5,2.603726397814723e-5,0.11488485256993564,1.0039558536040205,9.439393362319243e-6,1.0806461918698364e-6,0.0,0.014099586024436107,0.00016713981781421854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6345466219805935e-5,2.6112580588448666e-5,0.11488043043460239,1.003913920254357,9.340393963017438e-6,1.029863948490604e-6,0.0,0.014083705119803131,0.0001670671620372692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.632067476610933e-5,2.614104891151314e-5,0.11487619402613139,1.0038743255839129,9.174366247167553e-6,9.831725354225106e-7,0.0,0.01406736951042784,0.0001669797775630695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6296677686341584e-5,2.6153223899396302e-5,0.11487195958670954,1.0038345547573244,9.144386436679454e-6,9.385979923132991e-7,0.0,0.014051102293604489,0.0001668929414408463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6274365269797207e-5,2.6190904088297548e-5,0.11486772708960624,1.003794608329228,9.114523690538648e-6,8.960443456610263e-7,0.0,0.014034895576064636,0.00016680664559504566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.624933849766142e-5,2.62744114079478e-5,0.11486340455977309,1.003753221013021,9.15259328912304e-6,8.5467677215127e-7,0.0,0.01401900931076205,0.0001667284120722784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6222372511087722e-5,2.6362463088116295e-5,0.11485899194642793,1.003710389608509,9.189203906667063e-6,8.145133919621787e-7,0.0,0.014003428805272737,0.00016665806441354625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6202126728579468e-5,2.6439135508350464e-5,0.1148546726604997,1.0036686417859597,9.093524847266651e-6,7.769098483654391e-7,0.0,0.01398765115001297,0.00016658044838182773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
