Time,T_air,D_air,Wind,Rain,Ca,SWC,P_soil,H_sun,A_net,E_crit,LAI_sl,PAR_sl,RAD_sl,E_sl,P_sl,An_sl,Ag_sl,C_sl,G_sl,T_sl,LAI_sh,PAR_sh,RAD_sh,E_sh,P_sh,An_sh,Ag_sh,C_sh,G_sh,T_sh
223.0,10.56780762,0.0,0.862920507,0.0,40.0,0.40582584573537195,-0.03592277977932371,-44.825465666129276,-0.4164977457230591,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.4164977457230591,0.0,40.0,0.0,282.77174431892615,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.4164977457230591,0.0,40.0,0.0,282.77174431892615
223.04166666666666,11.04102439,0.0,0.900265639,0.0,40.0,0.40582584573537195,-0.03592277977932371,-42.58055650522681,-0.4302792662559402,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.4302792662559402,0.0,40.0,0.0,283.2485487777899,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.4302792662559402,0.0,40.0,0.0,283.2485487777899
223.08333333333334,7.770915632,0.0,0.43771291,0.0,40.0,0.40582584573537195,-0.03592277977932371,-36.38962747158736,-0.34048771487550294,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.34048771487550294,0.0,40.0,0.0,279.8735873096296,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.34048771487550294,0.0,40.0,0.0,279.8735873096296
223.125,8.16913045,0.0,0.034582325,0.0,40.0,0.40582584573537195,-0.03592277977932371,-27.42402428944277,-0.34132135867563396,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.34132135867563396,0.0,40.0,0.0,279.90826117282245,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.34132135867563396,0.0,40.0,0.0,279.90826117282245
223.16666666666666,7.597557425,0.0,0.01,0.0,40.0,0.40582584573537195,-0.03592277977932371,-16.7124099107736,-0.3258496033706707,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.3258496033706707,0.0,40.0,0.0,279.25240828824093,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.3258496033706707,0.0,40.0,0.0,279.25240828824093
223.20833333333334,8.572149923,0.0,0.009794801,0.0,40.0,0.40582584573537195,-0.03592277977932371,-4.9366483529527585,-0.3486858611705568,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.3486858611705568,0.0,40.0,0.0,280.2114306815287,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.3486858611705568,0.0,40.0,0.0,280.2114306815287
223.25,10.06487025,0.0,0.01,0.0,40.0,0.40582584573537195,-0.03592277977932371,7.4829819512874,-0.3864114768126216,24.50144178970031,0.0,0.0,0.0,0.0,-0.09472758724075539,-0.3864114768126216,0.0,40.0,0.0,281.68316269315403,3.0,0.0,0.0,0.0,-0.09472758724075539,-0.3864114768126216,0.0,40.0,0.0,281.68316269315403
223.29166666666666,14.50253587,0.0,0.01,0.0,40.0,0.40582584573537195,-0.03592277977932371,20.276059596171137,-0.011728369456404842,24.499470708628337,0.6843725251701358,113.7934576753641,26.994845799325134,8.814257968995454e-5,-0.09473437216807619,0.00036593753672164997,0.5311999132383858,2.9213790916788227,-0.0002020687235256961,286.3976212657248,2.3156274748298644,4.9636194199233605,1.419833809296561,9.999999999287596e-5,-0.0947352849134854,-0.01530278352215475,0.5043536244703243,1590.55454038233,-5.4287630279503567e-5,286.0718702994812
223.33333333333334,19.0861785,0.523269899,0.01,0.0,40.0,0.4058258335333834,-0.035922791990740124,33.23897453653973,3.9407787424851057,24.498719353253662,1.0257833147626796,232.40286648875994,55.87373551877741,0.16598814257968988,-0.10756000376662553,10.16197377309063,10.877013038204828,20.655308947144757,0.08516337550142943,291.20309236986776,1.9742166852373202,17.1867688708264,5.297952578563028,0.10699999999999286,-0.10301928960101077,0.7083078045178722,1.3982077827617498,36.789603131157,0.035768431742154536,290.59330037773583
223.375,21.56582214,0.930882039,0.082330458,0.0,40.0,0.4058081288852125,-0.03594051520525784,46.1577331863129,6.826507426425187,24.498719187015396,1.2628231794744291,315.1124917501688,76.53392590959368,0.9978881425796897,-0.17159695542348036,13.97980847113972,14.801751759735602,28.97672933589461,0.2056020049222936,293.72354987741653,1.7371768205255707,31.62533420060972,9.914443885447298,0.24519999999999287,-0.11365748552604611,1.6264873350385307,2.4277005000438874,33.47704461652972,0.04042433394909451,293.2394763795412
223.41666666666666,25.03534474,1.825423177,0.218426287,0.0,40.0,0.4057275083937808,-0.03602134388026448,58.65890347712994,8.320575946170534,24.498477914754602,1.4137803712836492,377.34761805543053,92.24354988129977,3.2052881425796915,-0.3415331064921407,15.178896833869837,16.12757970844349,31.603826461291114,0.29308621878310837,296.76902564617166,1.5862196287163508,45.15908304977331,14.179244154970327,0.44209999999999283,-0.12883192634701515,2.2078288363389964,3.1576457578803137,30.03355550674297,0.03591383177716427,296.79798221180744
223.45833333333334,27.52430695,2.555731145,0.448547858,0.0,40.0,0.40549095700661464,-0.03625968082966564,69.64846163009811,8.45417575930417,24.49737756643085,1.4971045773077436,424.1813024597968,104.05554550216391,4.323988142579691,-0.42772780000380367,14.357726801012213,15.391625025848235,31.054117875796123,0.2601950972148817,299.19230417956635,1.5028954226922562,55.675302310998724,17.456635467196357,0.6104999999999927,-0.14187563590026703,2.5733718434346455,3.612883878800555,28.407314346467253,0.03598778192786492,299.38223900429205
223.5,26.08881286,2.307844106,0.714018228,0.0,40.0,0.4051709307386517,-0.03658493209846885,75.02030883428688,8.967163693005551,24.494133008429635,1.5236836875881217,457.77448743168196,112.42001597870427,4.0371881425796925,-0.4058892115619977,14.637507919714094,15.633145221715015,30.83691864950019,0.258977596418983,298.02544640002986,1.4763163124118783,61.84311824539808,19.376144219927554,0.6470999999999928,-0.14493132106905046,3.1148873694239807,4.11228645135587,28.159446501100053,0.04264881201524335,298.07553860413606
223.54166666666666,27.7763216,2.945458467,0.712676411,0.0,40.0,0.4048671311936904,-0.03689671052931087,69.62873051794125,8.401760388705984,24.489705267782313,1.496990739342971,489.6095524608105,120.10512390441701,4.5185881425796905,-0.4432710593556782,13.797577034517586,14.844471049905978,30.216387652428153,0.2286336691775353,299.64270293956884,1.503009260657029,64.2550142624834,20.14680742781014,0.7810999999999928,-0.15557145379679205,3.027550288069872,4.076480469887011,27.46052433022804,0.039142502097204025,299.717003692697
223.58333333333334,28.1234916,2.993094064,0.836858445,0.0,40.0,0.4045234198768059,-0.03725303370553836,58.630292951729885,7.9395906160906815,24.485460947780318,1.4135080145670664,510.9875116521602,124.9107086191195,4.4408881425796904,-0.43760174607489477,13.69607667882159,14.754504864293532,30.45440870767284,0.23261083396220225,300.08065255368126,1.5864919854329338,61.13367084928454,19.195056030443723,0.8028999999999928,-0.15756132488289604,2.8107659764923194,3.869327845643168,27.833772860130765,0.03745461718494864,300.08599914292137
